2.2626	-4.3743	-0.37188
2.2628	-4.3737	-0.37332
2.2632	-4.3762	-0.37026
2.2643	-4.375	-0.3699
2.2645	-4.3745	-0.36802
2.2647	-4.372	-0.3725
2.2648	-4.375	-0.37461
2.2649	-4.3731	-0.37433
2.2651	-4.3732	-0.36628
2.2657	-4.3755	-0.36193
2.2659	-4.3744	-0.36953
2.2661	-4.3721	-0.36795
2.2661	-4.3735	-0.371
2.2661	-4.3723	-0.36455
2.2662	-4.3738	-0.36295
2.2663	-4.3746	-0.37287
2.2664	-4.3741	-0.37497
2.2665	-4.3724	-0.37325
2.2665	-4.3758	-0.3713
2.2667	-4.3765	-0.3759
2.2668	-4.3736	-0.3684
2.2673	-4.3742	-0.36701
2.2673	-4.3772	-0.37182
2.2674	-4.3724	-0.36599
2.2674	-4.3725	-0.36263
2.2674	-4.3752	-0.37017
2.2676	-4.3762	-0.37337
2.2676	-4.3782	-0.37033
2.2678	-4.3713	-0.36488
2.2678	-4.3763	-0.36668
2.2681	-4.3757	-0.3648
2.2681	-4.3738	-0.36514
2.2683	-4.3738	-0.36049
2.2684	-4.3758	-0.37482
2.2685	-4.3711	-0.36301
2.2686	-4.377	-0.37665
2.2686	-4.3807	-0.36995
2.2687	-4.3789	-0.37162
2.2688	-4.3723	-0.36148
2.2689	-4.3767	-0.36938
2.269	-4.3769	-0.36403
2.2693	-4.3758	-0.36823
2.2693	-4.3759	-0.36624
2.2693	-4.3807	-0.37137
2.2695	-4.3782	-0.37318
2.2695	-4.3747	-0.3765
2.2695	-4.3784	-0.36912
2.2695	-4.3804	-0.36878
2.2696	-4.374	-0.35923
2.2696	-4.3716	-0.36438
2.2698	-4.3782	-0.36384
2.2699	-4.3711	-0.36179
2.2699	-4.3831	-0.36831
2.2699	-4.3763	-0.36286
2.27	-4.3791	-0.3677
2.27	-4.3771	-0.36742
2.2701	-4.3772	-0.36539
2.2702	-4.3761	-0.37631
2.2702	-4.372	-0.36299
2.2702	-4.382	-0.37056
2.2702	-4.3777	-0.37737
2.2703	-4.3821	-0.3672
2.2703	-4.3808	-0.36212
2.2704	-4.3796	-0.37301
2.2704	-4.3814	-0.3727
2.2706	-4.3782	-0.36194
2.2706	-4.379	-0.37515
2.2706	-4.3807	-0.37417
2.2707	-4.3742	-0.36267
2.2708	-4.3794	-0.36307
2.2708	-4.3808	-0.36616
2.2709	-4.3823	-0.36925
2.271	-4.3787	-0.36588
2.2711	-4.3718	-0.36043
2.2711	-4.3736	-0.35812
2.2713	-4.3837	-0.36569
2.2715	-4.3781	-0.37608
2.2716	-4.3822	-0.37133
2.2717	-4.379	-0.36124
2.2717	-4.3772	-0.36155
2.2717	-4.3841	-0.3683
2.2718	-4.3858	-0.36666
2.2718	-4.3806	-0.36093
2.2719	-4.377	-0.37766
2.2721	-4.3722	-0.36182
2.2722	-4.3813	-0.36487
2.2722	-4.3745	-0.35605
2.2722	-4.3814	-0.36217
2.2723	-4.3847	-0.36492
2.2723	-4.382	-0.37342
2.2723	-4.379	-0.36399
2.2725	-4.3792	-0.37797
2.2725	-4.375	-0.36136
2.2726	-4.3811	-0.37497
2.2726	-4.3834	-0.36986
2.2727	-4.3821	-0.36079
2.2727	-4.3673	-0.37152
2.2727	-4.3662	-0.3733
2.2727	-4.3651	-0.37448
2.2729	-4.3664	-0.36748
2.2729	-4.3842	-0.3711
2.2729	-4.3676	-0.37485
2.2729	-4.3824	-0.37207
2.2729	-4.3676	-0.36637
2.273	-4.3719	-0.36062
2.273	-4.3665	-0.37015
2.2731	-4.3678	-0.36837
2.2731	-4.3833	-0.37394
2.2732	-4.3679	-0.37297
2.2732	-4.3805	-0.36378
2.2732	-4.3806	-0.36042
2.2732	-4.3788	-0.36076
2.2733	-4.3822	-0.36347
2.2733	-4.3854	-0.36691
2.2733	-4.3849	-0.36898
2.2734	-4.371	-0.35948
2.2734	-4.3648	-0.37256
2.2734	-4.3648	-0.36993
2.2735	-4.3786	-0.37684
2.2735	-4.3661	-0.36882
2.2735	-4.3673	-0.37619
2.2736	-4.3866	-0.36472
2.2736	-4.3818	-0.37826
2.2736	-4.3724	-0.35725
2.2737	-4.3758	-0.36066
2.2737	-4.3686	-0.37708
2.2738	-4.3808	-0.36243
2.2739	-4.3731	-0.36048
2.274	-4.377	-0.35979
2.274	-4.3837	-0.36329
2.2741	-4.3825	-0.37484
2.2741	-4.3657	-0.37538
2.2741	-4.3819	-0.36027
2.2742	-4.3834	-0.3607
2.2742	-4.3866	-0.3661
2.2742	-4.367	-0.36708
2.2743	-4.3745	-0.35692
2.2743	-4.3723	-0.35867
2.2743	-4.3649	-0.37397
2.2743	-4.3842	-0.37055
2.2744	-4.3839	-0.37261
2.2744	-4.3797	-0.37806
2.2744	-4.3695	-0.3655
2.2745	-4.3826	-0.36221
2.2746	-4.3674	-0.36457
2.2747	-4.3855	-0.36303
2.2748	-4.3784	-0.35965
2.2749	-4.3763	-0.35866
2.2749	-4.3678	-0.36598
2.275	-4.3656	-0.36631
2.275	-4.3702	-0.36372
2.275	-4.3746	-0.35498
2.275	-4.3763	-0.35604
2.275	-4.3838	-0.37403
2.2751	-4.3859	-0.36966
2.2752	-4.3649	-0.3695
2.2752	-4.3854	-0.37243
2.2752	-4.3843	-0.36196
2.2752	-4.3672	-0.37639
2.2753	-4.379	-0.35823
2.2753	-4.3773	-0.35721
2.2753	-4.364	-0.37265
2.2754	-4.3872	-0.36344
2.2754	-4.3808	-0.37663
2.2754	-4.3803	-0.35936
2.2755	-4.3866	-0.36758
2.2755	-4.3824	-0.37569
2.2755	-4.3698	-0.37813
2.2757	-4.3711	-0.36265
2.2757	-4.3832	-0.35955
2.2758	-4.3656	-0.36772
2.2758	-4.3813	-0.37856
2.2759	-4.3852	-0.37385
2.2759	-4.3647	-0.37413
2.2759	-4.3794	-0.37762
2.2759	-4.387	-0.36619
2.2759	-4.386	-0.36174
2.276	-4.3639	-0.37076
2.2761	-4.366	-0.37498
2.2761	-4.3683	-0.36424
2.2761	-4.3862	-0.37103
2.2762	-4.382	-0.35848
2.2762	-4.3787	-0.35573
2.2762	-4.384	-0.35813
2.2763	-4.3883	-0.36204
2.2763	-4.3663	-0.36595
2.2764	-4.3878	-0.36477
2.2764	-4.372	-0.36154
2.2765	-4.371	-0.35943
2.2765	-4.371	-0.35684
2.2766	-4.3742	-0.35454
2.2766	-4.3647	-0.36899
2.2766	-4.3757	-0.35493
2.2766	-4.3827	-0.37908
2.2767	-4.3691	-0.37751
2.2768	-4.3842	-0.37482
2.2768	-4.3807	-0.37744
2.2768	-4.3699	-0.35819
2.2768	-4.3863	-0.36842
2.2769	-4.3703	-0.36136
2.2769	-4.3693	-0.36251
2.277	-4.3873	-0.37025
2.277	-4.3729	-0.35959
2.277	-4.3727	-0.35655
2.2771	-4.3727	-0.35805
2.2771	-4.3797	-0.35629
2.2772	-4.3829	-0.37578
2.2773	-4.3812	-0.35739
2.2773	-4.3645	-0.37295
2.2773	-4.371	-0.37851
2.2774	-4.3666	-0.36481
2.2774	-4.3677	-0.36366
2.2775	-4.3772	-0.35479
2.2775	-4.3804	-0.37893
2.2775	-4.3858	-0.37327
2.2776	-4.3679	-0.3761
2.2776	-4.3787	-0.35518
2.2776	-4.3881	-0.36617
2.2777	-4.3864	-0.36116
2.2777	-4.364	-0.37033
2.2777	-4.3686	-0.35795
2.2778	-4.3878	-0.36425
2.2778	-4.3829	-0.35779
2.2778	-4.3874	-0.36765
2.2779	-4.3697	-0.35686
2.2779	-4.3652	-0.36662
2.278	-4.3874	-0.36233
2.278	-4.3865	-0.37119
2.2781	-4.3742	-0.35658
2.2782	-4.3698	-0.36094
2.2782	-4.3647	-0.36851
2.2782	-4.3818	-0.37741
2.2782	-4.3738	-0.3581
2.2783	-4.3658	-0.37459
2.2784	-4.3689	-0.37703
2.2785	-4.3746	-0.35397
2.2785	-4.3844	-0.35761
2.2785	-4.3713	-0.35778
2.2786	-4.3891	-0.36876
2.2786	-4.3662	-0.36552
2.2787	-4.3715	-0.35586
2.2788	-4.3844	-0.37432
2.2788	-4.3864	-0.37261
2.2788	-4.3887	-0.36684
