  2.250050	 -4.667030	  0.186700	  0.000000	
  2.254530	 -4.677630	  0.185560	  0.000000	
  2.257170	 -4.674270	  0.185410	  0.000000	
  2.250630	 -4.669810	  0.186830	  0.000000	
  2.251220	 -4.668150	  0.188340	  0.000000	
  2.252070	 -4.670310	  0.186850	  0.000000	
  2.252780	 -4.668230	  0.188350	  0.000000	
  2.253740	 -4.670040	  0.188430	  0.000000	
  2.251390	 -4.667600	  0.189950	  0.000000	
  2.252930	 -4.672470	  0.186930	  0.000000	
  2.254810	 -4.671580	  0.186890	  0.000000	
  2.253700	 -4.660930	  0.192810	  0.000000	
  2.253860	 -4.660430	  0.194380	  0.000000	
  2.262300	 -4.664500	  0.186520	  0.000000	
  2.254630	 -4.667480	  0.189930	  0.000000	
  2.257050	 -4.665140	  0.189790	  0.000000	
  2.257220	 -4.669880	  0.186800	  0.000000	
  2.255950	 -4.668340	  0.188340	  0.000000	
  2.259070	 -4.664560	  0.188150	  0.000000	
  2.260180	 -4.661290	  0.189560	  0.000000	
  2.259990	 -4.666200	  0.186610	  0.000000	
  2.254500	 -4.663160	  0.194540	  0.000000	
  2.258090	 -4.662090	  0.191250	  0.000000	
  2.258380	 -4.661270	  0.192810	  0.000000	
  2.260120	 -4.661400	  0.191180	  0.000000	
  2.259810	 -4.662220	  0.192840	  0.000000	
  2.256180	 -4.662820	  0.194510	  0.000000	
  2.257920	 -4.662480	  0.194480	  0.000000	
  2.259880	 -4.662010	  0.194450	  0.000000	
  2.263110	 -4.667500	  0.186650	  0.000000	
  2.261450	 -4.661890	  0.188010	  0.000000	
  2.261920	 -4.660500	  0.189520	  0.000000	
  2.263140	 -4.662090	  0.187980	  0.000000	
  2.264350	 -4.663910	  0.188060	  0.000000	
  2.263260	 -4.661590	  0.189590	  0.000000	
  2.264760	 -4.662660	  0.189620	  0.000000	
  2.266570	 -4.663390	  0.189640	  0.000000	
  2.261380	 -4.662000	  0.192810	  0.000000	
  2.263300	 -4.661510	  0.191160	  0.000000	
  2.263290	 -4.661430	  0.192780	  0.000000	
  2.264900	 -4.662240	  0.191220	  0.000000	
  2.266610	 -4.663210	  0.191250	  0.000000	
  2.264890	 -4.662160	  0.192800	  0.000000	
  2.266630	 -4.663060	  0.192860	  0.000000	
  2.263030	 -4.662100	  0.194430	  0.000000	
  2.264760	 -4.662500	  0.194450	  0.000000	
  2.266740	 -4.662700	  0.194430	  0.000000	
