  2.256660	 -4.491060	  0.378330	  0.000000	
  2.266000	 -4.485820	  0.352630	  0.000000	
  2.265930	 -4.481460	  0.353840	  0.000000	
  2.266500	 -4.479820	  0.355250	  0.000000	
  2.267830	 -4.480620	  0.355270	  0.000000	
  2.266740	 -4.479100	  0.356740	  0.000000	
  2.268200	 -4.479530	  0.356760	  0.000000	
  2.264340	 -4.480650	  0.358480	  0.000000	
  2.265110	 -4.478470	  0.359840	  0.000000	
  2.266870	 -4.478650	  0.359820	  0.000000	
  2.268120	 -4.479770	  0.358340	  0.000000	
  2.268160	 -4.479540	  0.359880	  0.000000	
  2.265400	 -4.477650	  0.361340	  0.000000	
  2.267060	 -4.478020	  0.361350	  0.000000	
  2.268150	 -4.479510	  0.361460	  0.000000	
  2.268710	 -4.482420	  0.356990	  0.000000	
  2.269230	 -4.480940	  0.358410	  0.000000	
  2.269270	 -4.480760	  0.359980	  0.000000	
  2.270580	 -4.481980	  0.360050	  0.000000	
  2.270570	 -4.481900	  0.361620	  0.000000	
  2.269660	 -4.479640	  0.361430	  0.000000	
  2.263430	 -4.478030	  0.362980	  0.000000	
  2.265690	 -4.476780	  0.362830	  0.000000	
  2.263700	 -4.477290	  0.364470	  0.000000	
  2.263890	 -4.476660	  0.365970	  0.000000	
  2.265580	 -4.477040	  0.364410	  0.000000	
  2.267090	 -4.477820	  0.364470	  0.000000	
  2.268140	 -4.479430	  0.363000	  0.000000	
  2.268200	 -4.479230	  0.364540	  0.000000	
  2.267150	 -4.477750	  0.362890	  0.000000	
  2.265370	 -4.477510	  0.366030	  0.000000	
  2.268240	 -4.479100	  0.366110	  0.000000	
  2.267180	 -4.477540	  0.366010	  0.000000	
  2.263560	 -4.477500	  0.367630	  0.000000	
  2.263070	 -4.478730	  0.369300	  0.000000	
  2.264780	 -4.479060	  0.369280	  0.000000	
  2.266160	 -4.480250	  0.369380	  0.000000	
  2.265010	 -4.478420	  0.367660	  0.000000	
  2.267730	 -4.480410	  0.367780	  0.000000	
  2.270810	 -4.481180	  0.363120	  0.000000	
  2.270850	 -4.481050	  0.364660	  0.000000	
  2.272420	 -4.481750	  0.363140	  0.000000	
  2.272060	 -4.482660	  0.364770	  0.000000	
  2.270510	 -4.481930	  0.366320	  0.000000	
  2.272730	 -4.485210	  0.366540	  0.000000	
  2.271600	 -4.483820	  0.366430	  0.000000	
  2.267170	 -4.481860	  0.369490	  0.000000	
  2.267710	 -4.484690	  0.369720	  0.000000	
  2.272170	 -4.486660	  0.368240	  0.000000	
  2.268740	 -4.486670	  0.369870	  0.000000	
  2.268890	 -4.481530	  0.367880	  0.000000	
  2.269880	 -4.483510	  0.368030	  0.000000	
  2.271190	 -4.484970	  0.368130	  0.000000	
  2.259650	 -4.482950	  0.375980	  0.000000	
  2.260540	 -4.480620	  0.372650	  0.000000	
  2.263000	 -4.478820	  0.372420	  0.000000	
  2.262620	 -4.479850	  0.374090	  0.000000	
  2.245100	 -4.506210	  0.370710	  0.000000	
  2.249690	 -4.488160	  0.350270	  0.000000	
  2.251860	 -4.487990	  0.350410	  0.000000	
  2.252740	 -4.486520	  0.350170	  0.000000	
  2.255440	 -4.486760	  0.350200	  0.000000	
  2.253970	 -4.488340	  0.351180	  0.000000	
  2.257440	 -4.486060	  0.350340	  0.000000	
  2.256170	 -4.488720	  0.351920	  0.000000	
  2.257470	 -4.487670	  0.351610	  0.000000	
  2.256560	 -4.489670	  0.353040	  0.000000	
  2.259260	 -4.488760	  0.353010	  0.000000	
  2.259260	 -4.487640	  0.351820	  0.000000	
  2.258520	 -4.486240	  0.351850	  0.000000	
  2.259920	 -4.485750	  0.352130	  0.000000	
  2.259360	 -4.491040	  0.355430	  0.000000	
  2.259260	 -4.492230	  0.356650	  0.000000	
  2.260980	 -4.489950	  0.356160	  0.000000	
  2.261260	 -4.491530	  0.356790	  0.000000	
  2.259850	 -4.489780	  0.354090	  0.000000	
  2.259920	 -4.487430	  0.353920	  0.000000	
  2.261330	 -4.488020	  0.354270	  0.000000	
  2.262940	 -4.488060	  0.355070	  0.000000	
  2.261190	 -4.486380	  0.353600	  0.000000	
  2.261820	 -4.486760	  0.355220	  0.000000	
  2.263010	 -4.485750	  0.354340	  0.000000	
  2.261470	 -4.488580	  0.356550	  0.000000	
  2.263250	 -4.489710	  0.356830	  0.000000	
  2.262940	 -4.488090	  0.356790	  0.000000	
  2.262900	 -4.485780	  0.356060	  0.000000	
  2.263570	 -4.486730	  0.357140	  0.000000	
  2.258630	 -4.494610	  0.359210	  0.000000	
  2.259430	 -4.495520	  0.360820	  0.000000	
  2.260900	 -4.494440	  0.361030	  0.000000	
  2.257220	 -4.496820	  0.362470	  0.000000	
  2.258800	 -4.496890	  0.363310	  0.000000	
  2.257960	 -4.497730	  0.365240	  0.000000	
