  2.611970	 -4.593110	  0.328290	  0.000000	
  2.611000	 -4.591060	  0.326570	  0.000000	
  2.610910	 -4.591300	  0.328150	  0.000000	
  2.611130	 -4.590410	  0.329640	  0.000000	
  2.612470	 -4.591300	  0.329700	  0.000000	
  2.612610	 -4.590680	  0.331230	  0.000000	
  2.613940	 -4.585820	  0.333950	  0.000000	
  2.613410	 -4.582210	  0.333670	  0.000000	
  2.613400	 -4.587830	  0.332550	  0.000000	
  2.612010	 -4.586920	  0.337190	  0.000000	
  2.611780	 -4.587760	  0.338810	  0.000000	
  2.610800	 -4.585210	  0.337040	  0.000000	
  2.612980	 -4.583690	  0.335340	  0.000000	
  2.614210	 -4.584780	  0.335410	  0.000000	
  2.614080	 -4.585220	  0.337030	  0.000000	
  2.629210	 -4.582120	  0.339720	  0.000000	
  2.611740	 -4.587700	  0.340360	  0.000000	
  2.630920	 -4.575830	  0.343860	  0.000000	
  2.632000	 -4.577560	  0.344000	  0.000000	
  2.633700	 -4.576720	  0.345470	  0.000000	
  2.631480	 -4.573750	  0.345260	  0.000000	
  2.631630	 -4.573120	  0.346760	  0.000000	
  2.631620	 -4.573140	  0.348300	  0.000000	
  2.633360	 -4.572630	  0.346690	  0.000000	
  2.633350	 -4.572560	  0.348230	  0.000000	
  2.632870	 -4.574440	  0.345280	  0.000000	
  2.634970	 -4.572190	  0.348190	  0.000000	
  2.636640	 -4.571660	  0.346580	  0.000000	
  2.636980	 -4.570340	  0.348030	  0.000000	
  2.638840	 -4.569780	  0.347960	  0.000000	
  2.629440	 -4.574360	  0.354650	  0.000000	
  2.630890	 -4.575350	  0.356290	  0.000000	
  2.632060	 -4.571530	  0.349740	  0.000000	
  2.633550	 -4.571790	  0.349720	  0.000000	
  2.632450	 -4.570020	  0.351150	  0.000000	
  2.632120	 -4.571150	  0.352820	  0.000000	
  2.633640	 -4.571410	  0.351260	  0.000000	
  2.633700	 -4.571060	  0.352790	  0.000000	
  2.637250	 -4.569300	  0.349490	  0.000000	
  2.635300	 -4.570800	  0.351190	  0.000000	
  2.637290	 -4.569170	  0.351030	  0.000000	
  2.631350	 -4.573740	  0.354580	  0.000000	
  2.633220	 -4.572740	  0.354500	  0.000000	
  2.638910	 -4.569430	  0.349460	  0.000000	
  2.636930	 -4.570380	  0.352690	  0.000000	
  2.638750	 -4.569940	  0.351080	  0.000000	
  2.638710	 -4.570040	  0.352630	  0.000000	
  2.641520	 -4.571680	  0.351200	  0.000000	
  2.634850	 -4.572300	  0.354440	  0.000000	
