  2.408490, -4.516380, -0.505880
  2.409100, -4.515020, -0.505690
  2.406600, -4.528680, -0.510540
  2.409750, -4.525840, -0.511530
  2.408450, -4.527450, -0.509320
  2.409750, -4.526890, -0.510020
  2.409790, -4.526890, -0.508340
  2.410140, -4.524540, -0.510720
  2.409750, -4.525240, -0.509250
  2.408420, -4.527450, -0.507710
  2.409150, -4.527140, -0.506340
  2.412420, -4.526390, -0.508670
  2.411130, -4.526950, -0.512560
  2.412210, -4.524560, -0.510280
  2.411590, -4.525780, -0.511430
  2.409810, -4.529240, -0.512440
  2.409970, -4.527640, -0.511350
  2.409790, -4.529090, -0.509990
  2.409730, -4.528940, -0.507570
  2.408240, -4.529510, -0.508850
  2.408240, -4.528170, -0.511300
  2.405230, -4.531900, -0.520150
  2.401530, -4.531000, -0.520920
  2.402780, -4.531430, -0.519660
  2.402040, -4.531460, -0.518210
  2.400150, -4.530980, -0.518710
  2.403910, -4.530670, -0.518680
  2.402040, -4.530220, -0.517190
  2.399480, -4.529360, -0.520330
  2.398700, -4.529740, -0.518800
  2.409400, -4.525980, -0.499540
  2.411080, -4.523630, -0.499360
  2.410870, -4.522090, -0.500910
  2.410520, -4.522230, -0.499360
  2.409860, -4.525800, -0.496630
  2.409400, -4.524820, -0.498310
  2.410700, -4.523810, -0.497860
  2.410070, -4.524050, -0.495860
  2.409960, -4.522440, -0.496240
  2.411430, -4.522970, -0.495890
  2.411120, -4.521390, -0.496350
  2.410730, -4.520300, -0.501290
  2.410280, -4.520480, -0.499220
  2.411750, -4.519360, -0.498700
  2.410770, -4.520270, -0.497440
  2.411060, -4.527850, -0.496490
  2.395920, -4.522860, -0.516800
  2.395570, -4.522430, -0.518860
  2.395310, -4.520900, -0.518530
  2.395760, -4.522640, -0.513820
  2.395480, -4.521100, -0.514960
  2.396150, -4.519480, -0.519120
  2.397400, -4.518910, -0.518470
  2.397170, -4.517440, -0.520380
  2.397560, -4.516850, -0.518840
  2.396460, -4.521100, -0.516550
  2.396300, -4.519660, -0.516990
  2.397180, -4.518620, -0.516220
  2.399080, -4.517580, -0.516300
  2.395900, -4.518080, -0.518090
  2.397290, -4.517580, -0.517470
  2.396740, -4.520200, -0.514970
  2.398290, -4.516560, -0.515270
  2.396500, -4.519880, -0.513420
  2.411960, -4.518200, -0.512790
  2.409790, -4.522540, -0.511700
  2.411360, -4.521910, -0.511740
  2.410240, -4.521740, -0.509280
  2.411680, -4.520510, -0.510370
  2.410700, -4.517530, -0.511420
  2.411960, -4.517010, -0.510440
  2.410000, -4.520580, -0.508130
  2.412340, -4.519150, -0.509490
  2.411120, -4.519040, -0.508160
  2.411050, -4.516380, -0.508440
  2.411220, -4.518480, -0.506440
  2.411750, -4.516100, -0.507110
  2.411840, -4.519750, -0.512050
  2.409400, -4.518720, -0.510610
  2.409780, -4.518580, -0.508910
  2.406810, -4.528080, -0.499920
  2.406390, -4.528260, -0.497330
  2.408840, -4.526790, -0.498140
  2.408630, -4.526890, -0.496560
  2.408350, -4.527000, -0.495020
  2.407700, -4.530180, -0.500230
  2.405300, -4.531160, -0.500310
  2.409980, -4.528770, -0.498930
  2.408560, -4.530710, -0.496400
  2.409530, -4.528230, -0.495350
  2.405930, -4.530160, -0.499120
  2.406650, -4.530660, -0.497770
  2.406020, -4.531660, -0.498960
  2.405280, -4.532450, -0.497700
  2.406720, -4.532120, -0.496390
  2.395840, -4.522740, -0.506560
  2.396250, -4.524440, -0.503290
  2.395780, -4.522650, -0.504360
  2.396160, -4.520650, -0.504760
  2.395840, -4.520220, -0.503180
  2.412450, -4.517390, -0.505950
  2.411500, -4.518900, -0.504760
  2.409470, -4.516480, -0.503960
  2.411190, -4.516310, -0.505110
  2.411010, -4.519670, -0.502800
  2.411960, -4.518200, -0.502900
  2.412030, -4.519250, -0.500280
  2.408910, -4.516690, -0.502480
  2.412200, -4.515920, -0.503150
  2.411360, -4.516240, -0.501750
  2.409750, -4.516380, -0.500590
  2.412200, -4.516410, -0.500450
  2.411260, -4.516270, -0.499050
  2.410950, -4.514440, -0.503890
  2.411290, -4.514280, -0.502190
  2.410670, -4.514410, -0.500600
  2.409950, -4.518290, -0.500640
  2.402350, -4.515020, -0.505390
  2.402290, -4.514930, -0.503180
  2.400460, -4.515630, -0.504490
  2.399530, -4.515670, -0.502910
  2.401830, -4.515360, -0.501740
  2.399340, -4.516610, -0.500880
  2.400120, -4.515160, -0.500730
  2.402820, -4.515590, -0.500490
  2.403970, -4.515360, -0.502060
  2.405450, -4.516380, -0.499550
  2.404950, -4.515730, -0.497920
  2.407190, -4.516870, -0.499680
  2.405650, -4.515220, -0.500490
  2.407930, -4.515470, -0.499890
  2.407790, -4.517150, -0.497370
  2.406630, -4.515960, -0.498100
  2.405400, -4.514800, -0.496140
  2.406740, -4.515920, -0.495860
  2.406280, -4.514940, -0.494810
  2.409680, -4.516900, -0.499010
  2.409540, -4.516970, -0.497400
  2.409780, -4.514630, -0.499000
  2.408840, -4.518560, -0.499070
  2.409490, -4.514680, -0.497390
  2.408750, -4.518540, -0.497420
  2.400050, -4.516370, -0.516240
  2.403400, -4.515250, -0.516510
  2.401320, -4.515650, -0.515540
  2.402270, -4.515950, -0.514300
  2.399720, -4.515940, -0.514650
  2.403130, -4.516070, -0.512270
  2.401220, -4.515560, -0.512600
  2.401460, -4.514950, -0.511090
  2.405800, -4.515730, -0.514050
  2.402830, -4.514500, -0.513380
  2.403840, -4.515760, -0.510840
  2.404040, -4.515360, -0.513630
  2.408990, -4.518710, -0.513630
  2.413110, -4.521740, -0.516190
  2.411260, -4.520690, -0.516570
  2.412480, -4.520200, -0.515630
  2.410910, -4.519150, -0.515420
  2.410140, -4.517740, -0.516010
  2.411990, -4.519290, -0.514010
  2.409610, -4.517460, -0.514470
  2.411100, -4.521850, -0.515430
  2.411670, -4.521650, -0.513740
  2.406700, -4.530190, -0.520640
  2.408280, -4.529550, -0.521230
  2.408630, -4.529410, -0.519450
  2.410240, -4.527730, -0.519340
  2.411090, -4.528820, -0.518520
  2.408180, -4.531360, -0.518490
  2.405750, -4.530850, -0.518730
  2.409830, -4.529410, -0.516090
  2.408760, -4.530270, -0.517330
  2.410500, -4.528170, -0.513710
  2.409400, -4.530710, -0.514760
  2.407010, -4.530320, -0.516220
  2.406350, -4.531280, -0.517410
  2.409670, -4.529060, -0.520630
  2.409210, -4.528640, -0.517990
  2.408530, -4.528780, -0.516530
  2.396170, -4.523200, -0.511790
  2.395670, -4.521310, -0.512090
  2.395990, -4.522960, -0.510250
  2.395920, -4.521610, -0.509290
  2.396140, -4.520660, -0.510580
  2.396290, -4.519590, -0.508960
  2.396110, -4.520600, -0.507670
  2.407580, -4.527770, -0.505740
  2.408220, -4.529370, -0.506390
  2.409000, -4.529930, -0.505050
  2.407080, -4.530020, -0.507640
  2.405390, -4.530090, -0.507790
  2.407110, -4.529930, -0.505190
  2.405280, -4.529880, -0.505340
  2.406080, -4.530480, -0.503990
  2.406880, -4.529610, -0.502800
  2.406110, -4.530390, -0.501540
  2.404390, -4.530450, -0.501690
  2.406030, -4.531390, -0.508200
  2.401240, -4.515500, -0.499520
  2.400480, -4.515600, -0.497970
  2.399200, -4.515210, -0.496240
  2.401230, -4.514570, -0.497170
  2.399990, -4.514960, -0.494880
  2.401260, -4.515510, -0.495880
  2.401590, -4.515010, -0.494370
  2.402900, -4.514470, -0.496660
  2.403560, -4.515310, -0.495450
  2.397450, -4.527310, -0.517100
  2.396480, -4.526080, -0.518940
  2.395890, -4.524070, -0.517760
  2.397780, -4.528440, -0.520310
  2.397780, -4.528580, -0.518280
  2.396080, -4.527910, -0.518190
  2.396360, -4.525870, -0.517420
  2.398290, -4.516570, -0.507280
  2.396600, -4.519970, -0.506170
  2.396740, -4.518040, -0.505840
  2.398430, -4.516720, -0.505140
  2.396890, -4.519240, -0.503920
  2.397120, -4.517320, -0.504330
  2.396710, -4.517980, -0.502930
  2.397670, -4.518010, -0.501610
  2.398010, -4.516170, -0.502050
  2.397740, -4.518180, -0.514010
  2.396360, -4.519700, -0.511910
  2.398760, -4.517210, -0.513280
  2.397500, -4.517860, -0.512470
  2.399570, -4.515730, -0.513140
  2.399170, -4.516470, -0.511740
  2.396730, -4.519080, -0.510400
  2.397690, -4.517020, -0.510890
  2.397300, -4.517580, -0.509480
  2.398580, -4.516940, -0.508830
  2.400330, -4.516690, -0.510490
  2.399930, -4.514990, -0.511600
  2.398760, -4.515930, -0.510120
  2.396620, -4.524950, -0.501230
  2.396750, -4.525100, -0.499090
  2.395450, -4.523440, -0.497170
  2.396480, -4.524740, -0.496070
  2.396820, -4.525190, -0.508590
  2.396090, -4.524260, -0.507600
  2.396090, -4.528550, -0.508740
  2.396050, -4.527050, -0.509120
  2.395480, -4.527040, -0.507040
  2.395540, -4.525600, -0.506050
  2.406320, -4.516380, -0.512070
  2.407070, -4.517320, -0.510890
  2.405370, -4.516340, -0.508270
  2.407790, -4.516060, -0.513170
  2.408420, -4.517430, -0.512610
  2.409930, -4.517850, -0.512790
  2.407330, -4.515710, -0.510510
  2.406840, -4.515890, -0.508480
  2.409120, -4.517150, -0.510720
  2.408870, -4.516200, -0.509040
  2.410310, -4.516660, -0.509810
  2.399480, -4.529770, -0.499590
  2.400640, -4.531290, -0.497860
  2.409400, -4.518820, -0.520560
  2.412600, -4.521200, -0.519750
  2.409810, -4.518770, -0.518860
  2.410400, -4.519450, -0.517610
  2.411120, -4.522540, -0.520150
  2.411190, -4.521350, -0.518320
  2.410910, -4.519150, -0.520360
  2.410100, -4.517290, -0.520390
  2.411850, -4.519360, -0.519030
  2.395190, -4.521880, -0.501220
  2.395380, -4.520860, -0.499600
  2.395400, -4.522120, -0.498390
  2.396300, -4.519610, -0.501710
  2.396570, -4.519930, -0.499610
  2.395370, -4.519600, -0.498650
  2.396940, -4.518250, -0.500090
  2.397630, -4.516860, -0.499950
  2.396780, -4.518040, -0.498580
  2.396550, -4.519900, -0.497440
  2.406350, -4.529310, -0.514010
  2.407790, -4.528190, -0.512930
  2.408200, -4.529630, -0.512520
  2.407300, -4.530330, -0.511290
  2.405590, -4.530560, -0.515080
  2.405860, -4.530660, -0.512600
  2.405410, -4.530230, -0.510210
  2.404990, -4.531510, -0.513780
  2.403790, -4.530420, -0.511550
  2.404070, -4.530650, -0.514730
  2.409430, -4.525940, -0.495120
  2.408000, -4.527140, -0.492920
  2.409540, -4.525910, -0.493440
  2.409190, -4.526050, -0.491370
  2.410140, -4.524510, -0.493690
  2.409960, -4.522970, -0.492460
  2.410770, -4.523210, -0.494460
  2.410170, -4.525070, -0.492110
  2.410910, -4.525970, -0.494270
  2.411840, -4.525180, -0.493050
  2.410360, -4.527090, -0.491750
  2.410950, -4.525850, -0.490590
  2.408000, -4.531830, -0.494530
  2.407020, -4.531130, -0.493620
  2.406040, -4.530990, -0.491690
  2.407510, -4.530400, -0.490110
  2.406250, -4.528330, -0.491860
  2.409860, -4.531590, -0.493440
  2.411120, -4.531100, -0.492490
  2.410140, -4.530430, -0.491060
  2.411300, -4.527760, -0.488920
  2.410950, -4.529430, -0.488930
  2.410000, -4.530300, -0.495090
  2.409960, -4.528500, -0.492830
  2.409730, -4.528210, -0.490450
  2.410460, -4.519850, -0.490910
  2.410770, -4.521530, -0.494840
  2.410800, -4.521490, -0.493160
  2.412170, -4.519180, -0.496950
  2.412240, -4.519670, -0.495330
  2.408350, -4.516940, -0.495540
  2.409890, -4.516830, -0.495650
  2.411120, -4.516830, -0.494770
  2.407890, -4.516590, -0.494000
  2.410980, -4.520200, -0.494070
  2.412270, -4.520230, -0.493200
  2.409470, -4.516970, -0.492490
  2.411920, -4.520370, -0.491090
  2.410940, -4.516900, -0.492070
  2.409260, -4.518340, -0.495730
  2.410730, -4.519580, -0.495610
  2.408990, -4.514700, -0.494130
  2.410160, -4.518020, -0.494010
  2.406070, -4.530400, -0.489410
  2.406630, -4.530750, -0.487660
  2.407720, -4.531410, -0.485770
  2.404670, -4.529410, -0.490220
  2.407890, -4.527170, -0.490220
  2.405820, -4.528470, -0.489800
  2.406280, -4.528780, -0.488080
  2.407750, -4.529730, -0.487800
  2.407020, -4.529480, -0.486330
  2.407160, -4.527940, -0.487200
  2.406250, -4.529310, -0.484850
  2.407930, -4.527630, -0.485310
  2.408140, -4.527070, -0.488500
  2.408380, -4.530040, -0.486010
  2.409050, -4.528350, -0.487430
  2.409470, -4.529800, -0.487390
  2.409470, -4.527780, -0.485570
  2.410220, -4.520490, -0.489390
  2.409960, -4.524580, -0.490460
  2.411260, -4.521910, -0.491440
  2.409640, -4.525870, -0.489060
  2.409720, -4.523630, -0.488780
  2.411120, -4.521980, -0.489310
  2.410000, -4.524580, -0.487170
  2.410730, -4.522650, -0.487830
  2.411260, -4.521910, -0.486540
  2.411500, -4.520550, -0.488500
  2.411570, -4.524410, -0.488900
  2.398030, -4.527940, -0.493240
  2.397370, -4.527080, -0.490810
  2.405660, -4.513500, -0.489030
  2.400820, -4.514920, -0.492820
  2.404390, -4.514990, -0.494050
  2.403160, -4.514780, -0.493130
  2.404380, -4.514960, -0.491880
  2.405720, -4.515180, -0.493340
  2.406950, -4.515820, -0.492530
  2.405720, -4.514240, -0.492140
  2.396290, -4.524480, -0.494560
  2.395630, -4.521160, -0.496810
  2.395370, -4.522060, -0.495440
  2.395770, -4.521320, -0.493930
  2.396090, -4.524210, -0.493020
  2.395510, -4.522220, -0.492610
  2.395740, -4.520040, -0.495150
  2.396540, -4.519850, -0.493060
  2.396190, -4.520590, -0.491690
  2.398330, -4.516560, -0.498550
  2.396190, -4.518360, -0.497100
  2.397940, -4.517240, -0.497150
  2.397930, -4.516030, -0.496190
  2.396740, -4.519060, -0.495860
  2.395720, -4.518820, -0.494190
  2.397180, -4.517340, -0.495600
  2.397500, -4.516660, -0.494090
  2.398520, -4.515580, -0.494760
  2.399100, -4.515060, -0.493330
  2.395490, -4.517080, -0.495790
  2.406980, -4.514950, -0.490670
  2.407320, -4.513880, -0.489010
  2.408260, -4.515900, -0.490680
  2.409570, -4.517110, -0.490720
  2.409290, -4.517850, -0.489240
  2.408660, -4.514630, -0.489020
  2.410940, -4.516410, -0.490390
  2.408940, -4.516170, -0.489270
  2.409640, -4.515890, -0.487970
  2.411260, -4.516270, -0.488670
  2.408580, -4.514780, -0.492510
  2.410440, -4.518810, -0.488920
  2.410770, -4.523740, -0.485770
  2.409050, -4.526120, -0.484290
  2.409930, -4.524090, -0.484400
  2.409050, -4.524930, -0.483100
  2.410690, -4.527110, -0.486780
  2.411180, -4.524200, -0.483370
  2.411140, -4.525760, -0.484430
  2.410640, -4.526930, -0.483140
  2.409250, -4.517870, -0.486120
  2.408430, -4.515130, -0.484390
  2.409440, -4.517300, -0.484520
  2.410520, -4.519430, -0.484610
  2.408220, -4.515650, -0.482870
  2.409530, -4.516870, -0.482910
  2.409270, -4.517680, -0.481420
  2.410790, -4.518530, -0.482980
  2.411820, -4.519850, -0.486150
  2.411570, -4.516130, -0.486920
  2.409930, -4.515180, -0.484540
  2.411360, -4.515710, -0.485310
  2.410070, -4.515150, -0.482860
  2.410280, -4.521700, -0.484610
  2.411260, -4.523040, -0.484470
  2.410240, -4.523950, -0.481560
  2.410000, -4.522970, -0.483170
  2.410560, -4.521560, -0.482860
  2.410380, -4.522260, -0.481350
  2.409720, -4.521910, -0.479880
  2.411190, -4.520090, -0.483070
  2.411330, -4.518930, -0.481280
  2.404600, -4.511320, -0.484240
  2.406050, -4.512280, -0.487360
  2.407530, -4.513180, -0.487370
  2.404360, -4.512100, -0.485870
  2.406090, -4.512050, -0.485790
  2.406060, -4.512100, -0.484250
  2.407600, -4.512880, -0.485800
  2.407540, -4.513000, -0.484260
  2.408870, -4.513930, -0.487390
  2.408640, -4.514520, -0.485870
  2.407730, -4.512420, -0.482650
  2.395920, -4.519900, -0.488330
  2.395930, -4.524010, -0.491510
  2.395750, -4.522520, -0.490510
  2.396880, -4.526440, -0.488450
  2.395430, -4.523330, -0.486240
  2.395310, -4.523200, -0.489110
  2.395120, -4.521710, -0.488810
  2.394810, -4.521300, -0.487260
  2.406880, -4.530640, -0.483730
  2.405540, -4.531200, -0.482510
  2.403580, -4.531410, -0.481420
  2.405090, -4.531380, -0.481000
  2.407230, -4.528920, -0.483450
  2.406420, -4.529240, -0.481520
  2.405050, -4.529800, -0.480860
  2.406960, -4.531680, -0.481680
  2.396000, -4.519710, -0.489880
  2.398950, -4.515570, -0.491030
  2.398940, -4.515490, -0.489450
  2.396130, -4.518260, -0.492720
  2.397260, -4.516350, -0.492540
  2.395980, -4.518050, -0.491210
  2.397170, -4.517300, -0.490520
  2.396350, -4.517430, -0.488970
  2.397160, -4.516190, -0.488160
  2.401280, -4.513120, -0.489170
  2.402500, -4.513470, -0.490730
  2.404350, -4.512280, -0.488990
  2.401410, -4.512560, -0.486020
  2.401470, -4.512440, -0.487560
  2.404320, -4.512330, -0.487440
  2.401320, -4.514610, -0.488480
  2.400170, -4.514110, -0.487480
  2.403100, -4.513380, -0.489220
  2.398960, -4.515390, -0.487870
  2.399170, -4.514740, -0.486270
  2.399210, -4.514510, -0.484660
  2.399030, -4.515050, -0.483150
  2.396740, -4.516720, -0.486720
  2.397770, -4.515750, -0.485990
  2.400640, -4.514690, -0.484050
  2.397540, -4.514270, -0.486430
  2.397580, -4.515570, -0.484480
  2.397340, -4.514660, -0.488430
  2.401300, -4.512830, -0.484470
  2.402940, -4.511990, -0.484340
  2.401090, -4.513450, -0.482960
  2.400750, -4.514380, -0.481500
  2.402210, -4.513940, -0.479850
  2.402850, -4.512090, -0.482800
  2.404490, -4.511590, -0.482690
  2.402440, -4.513250, -0.481340
  2.406020, -4.512090, -0.482670
  2.404150, -4.512580, -0.481240
  2.403820, -4.513470, -0.479750
  2.405350, -4.514070, -0.479730
  2.405810, -4.512760, -0.481190
  2.407520, -4.512890, -0.481140
  2.403610, -4.514080, -0.478230
  2.406760, -4.514740, -0.481290
  2.403260, -4.513540, -0.482780
  2.404040, -4.514510, -0.481600
  2.402690, -4.515340, -0.479390
  2.395910, -4.519870, -0.486760
  2.395250, -4.521840, -0.485240
  2.394910, -4.520210, -0.484170
  2.395500, -4.518490, -0.487600
  2.395910, -4.517920, -0.486090
  2.395900, -4.518980, -0.484840
  2.395620, -4.519860, -0.482780
  2.396140, -4.518200, -0.483290
  2.396910, -4.516980, -0.484620
  2.398010, -4.527840, -0.482310
  2.396900, -4.526450, -0.486280
  2.397100, -4.526690, -0.484180
  2.396810, -4.526290, -0.479690
  2.394800, -4.522950, -0.480780
  2.394620, -4.523440, -0.479270
  2.394710, -4.523120, -0.477660
  2.395800, -4.523790, -0.484210
  2.396440, -4.524600, -0.483000
  2.396200, -4.524280, -0.481450
  2.395360, -4.521970, -0.483110
  2.395920, -4.522670, -0.481860
  2.395350, -4.520760, -0.481450
  2.395980, -4.523990, -0.479900
  2.396070, -4.521660, -0.479540
  2.395180, -4.520520, -0.479940
  2.395100, -4.521660, -0.477210
  2.393930, -4.525100, -0.478200
  2.407580, -4.527770, -0.482160
  2.406600, -4.528150, -0.480260
  2.408000, -4.527140, -0.478690
  2.408660, -4.526860, -0.482860
  2.409360, -4.525380, -0.481420
  2.408380, -4.526360, -0.480680
  2.409750, -4.524160, -0.480090
  2.408770, -4.525630, -0.479420
  2.408790, -4.528720, -0.480630
  2.410510, -4.528340, -0.479330
  2.408940, -4.526150, -0.477770
  2.409790, -4.524650, -0.478480
  2.409640, -4.524680, -0.476900
  2.409540, -4.523110, -0.477840
  2.408940, -4.526750, -0.475670
  2.410140, -4.523980, -0.475600
  2.409610, -4.524190, -0.474130
  2.411120, -4.525390, -0.477150
  2.403160, -4.531060, -0.479280
  2.404280, -4.530610, -0.476760
  2.405540, -4.529590, -0.479040
  2.405720, -4.529480, -0.477350
  2.407540, -4.527770, -0.477250
  2.403370, -4.530470, -0.475320
  2.404770, -4.529380, -0.475950
  2.406630, -4.528150, -0.475320
  2.405400, -4.529100, -0.473010
  2.408940, -4.528610, -0.475730
  2.408680, -4.528510, -0.478210
  2.407150, -4.528780, -0.478290
  2.407630, -4.529000, -0.474560
  2.405150, -4.531580, -0.479370
  2.406370, -4.530900, -0.474450
  2.407010, -4.514450, -0.479710
  2.408360, -4.515220, -0.481270
  2.408220, -4.515570, -0.479750
  2.404790, -4.515600, -0.476760
  2.406670, -4.515300, -0.476650
  2.406930, -4.514510, -0.475010
  2.407670, -4.517170, -0.478320
  2.407760, -4.516800, -0.476720
  2.408100, -4.515680, -0.475090
  2.406720, -4.516720, -0.479450
  2.411400, -4.515710, -0.480370
  2.410450, -4.516060, -0.479040
  2.409570, -4.515890, -0.477630
  2.405440, -4.513710, -0.476300
  2.407160, -4.513640, -0.476410
  2.408070, -4.514240, -0.474020
  2.408680, -4.514340, -0.477630
  2.409010, -4.518350, -0.479910
  2.408920, -4.518590, -0.478390
  2.408920, -4.518560, -0.476820
  2.409210, -4.517590, -0.475190
  2.410210, -4.521700, -0.478060
  2.410070, -4.520020, -0.479560
  2.411190, -4.519010, -0.479700
  2.409540, -4.520230, -0.477000
  2.410980, -4.520160, -0.478270
  2.411190, -4.517880, -0.477950
  2.409960, -4.522440, -0.476020
  2.409610, -4.522540, -0.474520
  2.407440, -4.518270, -0.474620
  2.410030, -4.520550, -0.475250
  2.409470, -4.519150, -0.475250
  2.402180, -4.531450, -0.475740
  2.401900, -4.531550, -0.473640
  2.403510, -4.530400, -0.473640
  2.401060, -4.531900, -0.470060
  2.401720, -4.531620, -0.472060
  2.403090, -4.530570, -0.472130
  2.402500, -4.530780, -0.470660
  2.401000, -4.530820, -0.468720
  2.406740, -4.528080, -0.473640
  2.407960, -4.527140, -0.473780
  2.407370, -4.527380, -0.472340
  2.409400, -4.525940, -0.474380
  2.409050, -4.525490, -0.472240
  2.409120, -4.526650, -0.470170
  2.409640, -4.524680, -0.470380
  2.410040, -4.527770, -0.474520
  2.409930, -4.527560, -0.472100
  2.408710, -4.528230, -0.470890
  2.407960, -4.516070, -0.473540
  2.409500, -4.516670, -0.473520
  2.409240, -4.517380, -0.472040
  2.411150, -4.516960, -0.471930
  2.411510, -4.515950, -0.473420
  2.411190, -4.516800, -0.476720
  2.410070, -4.516240, -0.475880
  2.408910, -4.515040, -0.472800
  2.398720, -4.515920, -0.481700
  2.398830, -4.515420, -0.480060
  2.396710, -4.516720, -0.483110
  2.396580, -4.517720, -0.480390
  2.396810, -4.517960, -0.481900
  2.396550, -4.519770, -0.479280
  2.397110, -4.518390, -0.479100
  2.397670, -4.516830, -0.479660
  2.396730, -4.516710, -0.478070
  2.395310, -4.518190, -0.477400
  2.398620, -4.516000, -0.477000
  2.400690, -4.514500, -0.479920
  2.398950, -4.515110, -0.478490
  2.400590, -4.514720, -0.478410
  2.400400, -4.515210, -0.476900
  2.400340, -4.515380, -0.475350
  2.401940, -4.514570, -0.476760
  2.402100, -4.514070, -0.475190
  2.403140, -4.515310, -0.475230
  2.402450, -4.516950, -0.477440
  2.404900, -4.515200, -0.475150
  2.404840, -4.515310, -0.473610
  2.406600, -4.515390, -0.473560
  2.404810, -4.515310, -0.472030
  2.406490, -4.515710, -0.472010
  2.404770, -4.515400, -0.470490
  2.407850, -4.516390, -0.472030
  2.406280, -4.516230, -0.470500
  2.403310, -4.514630, -0.470480
  2.405800, -4.516710, -0.475690
  2.405320, -4.517430, -0.471410
  2.403360, -4.516130, -0.470180
  2.410510, -4.518800, -0.470530
  2.409720, -4.524160, -0.472450
  2.409190, -4.521460, -0.473390
  2.410660, -4.521530, -0.474130
  2.410590, -4.521560, -0.472520
  2.411540, -4.523910, -0.470870
