2.446325	-4.496598	0.079040
2.447185	-4.494708	0.077160
2.448075	-4.493988	0.075280
2.448125	-4.490958	0.068390
2.448335	-4.490638	0.070280
2.448895	-4.492378	0.075930
2.449165	-4.492158	0.081590
2.449215	-4.486908	0.082880
2.449265	-4.491858	0.079700
2.449575	-4.490988	0.076540
2.449645	-4.487438	0.076660
2.449685	-4.490898	0.078470
2.449755	-4.486568	0.075270
2.450095	-4.487998	0.078090
2.450145	-4.488278	0.070930
2.450165	-4.488068	0.082220
2.450305	-4.489188	0.072150
2.450345	-4.485118	0.074540
2.450525	-4.488508	0.075310
2.450625	-4.483418	0.076580
2.450725	-4.483558	0.074510
2.450755	-4.485568	0.075960
2.450805	-4.487828	0.079490
2.450825	-4.487888	0.073910
2.450875	-4.486798	0.077350
2.450935	-4.491288	0.080950
2.450995	-4.481858	0.073120
2.451025	-4.489428	0.077210
2.451185	-4.485988	0.068390
2.451215	-4.492528	0.082160
2.451225	-4.489358	0.073960
2.451285	-4.486278	0.071120
2.451295	-4.490698	0.082830
2.451375	-4.488518	0.083640
2.451375	-4.485328	0.077330
2.451385	-4.484368	0.071100
2.451385	-4.482348	0.075180
2.451425	-4.483508	0.069660
2.451435	-4.490118	0.079050
2.451435	-4.483508	0.072430
2.451565	-4.486568	0.080150
2.451605	-4.483688	0.078000
2.451725	-4.482758	0.071070
2.451745	-4.485738	0.078760
2.451785	-4.489058	0.071890
2.451845	-4.489088	0.075920
2.452075	-4.485188	0.069710
2.452085	-4.489388	0.080930
2.452175	-4.490488	0.084420
2.452175	-4.482098	0.076570
2.452265	-4.482258	0.068960
2.452305	-4.487468	0.078100
2.452355	-4.481188	0.070340
2.452475	-4.483138	0.065870
2.452505	-4.491338	0.080270
2.452535	-4.487768	0.069790
2.452725	-4.490558	0.075860
2.452765	-4.489068	0.070510
2.452805	-4.481668	0.074500
2.452815	-4.491558	0.073960
2.452905	-4.483028	0.067620
2.453025	-4.488298	0.081590
2.453025	-4.487878	0.068330
2.453045	-4.484558	0.067110
2.453065	-4.483008	0.063970
2.453075	-4.480838	0.072400
2.453085	-4.492338	0.072690
2.453175	-4.485638	0.068360
2.453215	-4.490698	0.072690
2.453265	-4.490458	0.070800
2.453275	-4.491698	0.068900
2.453275	-4.488508	0.085370
2.453285	-4.489578	0.077770
2.453425	-4.490948	0.085140
2.453495	-4.486828	0.079500
2.453515	-4.488728	0.072090
2.453515	-4.482158	0.065250
2.453535	-4.481388	0.068960
2.453575	-4.490058	0.069130
2.453605	-4.492058	0.084020
2.453605	-4.484978	0.078070
2.453675	-4.492538	0.070740
2.453725	-4.490198	0.083740
2.453775	-4.480658	0.071030
2.453785	-4.482848	0.076620
2.453855	-4.489028	0.067040
2.453865	-4.479878	0.068930
2.453925	-4.489668	0.079640
2.453955	-4.481928	0.067610
2.454145	-4.492828	0.085190
2.454265	-4.490108	0.075220
2.454355	-4.493938	0.071980
2.454365	-4.487048	0.067710
2.454405	-4.489948	0.082370
2.454415	-4.491818	0.082770
2.454435	-4.481418	0.075220
2.454505	-4.479678	0.067560
2.454515	-4.491208	0.067780
2.454535	-4.483808	0.066260
2.454625	-4.479798	0.072430
2.454695	-4.480838	0.073820
2.454705	-4.489358	0.077130
2.454745	-4.487528	0.066330
2.454955	-4.479198	0.071030
