2.537999	-4.625494	0.154680
2.538948	-4.626694	0.154050
2.539428	-4.626014	0.152550
2.539708	-4.627674	0.152630
2.539759	-4.630984	0.150540
2.539908	-4.625474	0.155520
2.540378	-4.624943	0.154020
2.540518	-4.624004	0.152480
2.540658	-4.622934	0.150940
2.540688	-4.630064	0.152010
2.540708	-4.621604	0.148800
2.540728	-4.623064	0.153920
2.540878	-4.634434	0.147520
2.540958	-4.626774	0.151890
2.540958	-4.623974	0.155400
2.541148	-4.625854	0.156310
2.541288	-4.624984	0.151060
2.541318	-4.629624	0.150530
2.541338	-4.630823	0.153570
2.541348	-4.632593	0.149440
2.541568	-4.627514	0.150440
2.541648	-4.631233	0.150620
2.541718	-4.624014	0.157200
2.541808	-4.622014	0.152450
2.541848	-4.622023	0.150200
2.542088	-4.633514	0.146960
2.542088	-4.620534	0.148270
2.542178	-4.635964	0.146220
2.542178	-4.620544	0.152540
2.542218	-4.636564	0.150410
2.542248	-4.624873	0.154800
2.542548	-4.631564	0.147060
2.542558	-4.635344	0.149260
2.542588	-4.622934	0.154010
2.542598	-4.619754	0.150740
2.542828	-4.626514	0.149770
2.542978	-4.623404	0.149550
2.542988	-4.624624	0.156340
2.543008	-4.621224	0.150930
2.543068	-4.628224	0.149020
2.543308	-4.621594	0.152470
2.543458	-4.620454	0.147630
2.543548	-4.619114	0.148930
2.543648	-4.639994	0.154490
2.543648	-4.625454	0.148930
2.543708	-4.630123	0.149130
2.543788	-4.621794	0.157950
2.543878	-4.623374	0.155560
2.543978	-4.620084	0.150190
2.544018	-4.636694	0.146190
2.544088	-4.638213	0.155820
2.544168	-4.627254	0.148270
2.544228	-4.621604	0.148780
2.544288	-4.624064	0.151100
2.544348	-4.623964	0.148860
2.544428	-4.622744	0.151800
2.544548	-4.637504	0.157070
2.544628	-4.625744	0.150420
2.544678	-4.639534	0.156950
2.544738	-4.636444	0.144390
2.544818	-4.639414	0.158770
2.544928	-4.620104	0.147970
2.545038	-4.635004	0.147470
2.545058	-4.622044	0.153380
2.545138	-4.623794	0.154110
2.545178	-4.624974	0.147440
2.545188	-4.637594	0.158870
2.545278	-4.639623	0.153890
2.545338	-4.634504	0.159100
2.545348	-4.622974	0.147380
2.545358	-4.628713	0.147620
2.545488	-4.635244	0.145630
2.545488	-4.615034	0.141150
2.545518	-4.620633	0.151780
2.545808	-4.639983	0.155690
2.545818	-4.626924	0.147560
2.545828	-4.619724	0.150150
2.545838	-4.613184	0.140060
2.545848	-4.633454	0.144540
2.545889	-4.635864	0.149260
2.545948	-4.637634	0.160700
2.546008	-4.628363	0.146140
2.546028	-4.640934	0.156870
2.546128	-4.636133	0.160770
2.546248	-4.623004	0.151180
2.546308	-4.622634	0.154970
2.546388	-4.624244	0.146700
2.546388	-4.621884	0.152570
2.546448	-4.635803	0.143810
2.546568	-4.634764	0.159930
2.546609	-4.622144	0.146640
2.546628	-4.633324	0.146340
2.546648	-4.634524	0.148120
2.546708	-4.621003	0.149560
2.546728	-4.621094	0.156490
2.546738	-4.639834	0.158750
2.547008	-4.620604	0.147050
2.547068	-4.620504	0.152540
2.547178	-4.619954	0.148580
2.547198	-4.639933	0.154490
2.547228	-4.640014	0.156910
2.547308	-4.638964	0.160620
2.547318	-4.623004	0.153390
2.547368	-4.636594	0.163190
2.547368	-4.627653	0.146130
2.547548	-4.635033	0.163890
2.547578	-4.632924	0.147610
2.547598	-4.633814	0.143300
2.547608	-4.633924	0.145120
2.547638	-4.614024	0.138180
2.547708	-4.634964	0.161450
2.547708	-4.628444	0.157570
2.547828	-4.632254	0.143370
2.547928	-4.626774	0.158300
2.547948	-4.637954	0.161900
2.547958	-4.628363	0.144720
2.547958	-4.626204	0.146100
2.547979	-4.638883	0.158820
2.547988	-4.623014	0.144020
2.548078	-4.636574	0.160800
2.548098	-4.622524	0.145550
2.548258	-4.634194	0.148140
2.548328	-4.621404	0.153350
2.548328	-4.616753	0.144340
2.548338	-4.621384	0.151810
2.548348	-4.621254	0.154920
2.548368	-4.618754	0.140390
2.548468	-4.614683	0.141810
2.548538	-4.617224	0.139860
2.548578	-4.615954	0.138710
2.548608	-4.632223	0.145790
2.548618	-4.629754	0.143490
2.548628	-4.632653	0.162900
2.548638	-4.614544	0.145670
2.548668	-4.639544	0.154520
2.548668	-4.620484	0.147020
2.548758	-4.636654	0.163810
2.548758	-4.632804	0.164400
2.548788	-4.634124	0.162220
2.548788	-4.630474	0.165020
2.548798	-4.619934	0.150170
2.548868	-4.639534	0.161210
2.548868	-4.634204	0.146310
2.548868	-4.613134	0.138220
2.548888	-4.625044	0.157160
2.549008	-4.619364	0.148550
2.549018	-4.619554	0.152560
2.549048	-4.640204	0.156290
2.549048	-4.639034	0.157600
2.549108	-4.632064	0.165880
2.549128	-4.642264	0.155590
2.549168	-4.634524	0.163750
2.549178	-4.641003	0.153840
2.549178	-4.637884	0.158860
2.549228	-4.640084	0.159340
2.549268	-4.615774	0.143250
2.549278	-4.625374	0.145360
2.549278	-4.614714	0.138130
2.549288	-4.637794	0.160710
2.549298	-4.624844	0.166360
2.549418	-4.635934	0.161560
2.549428	-4.622544	0.152420
2.549458	-4.635554	0.165090
2.549488	-4.642674	0.153120
2.549568	-4.628134	0.145470
2.549578	-4.635473	0.147470
2.549598	-4.634054	0.165160
2.549658	-4.619094	0.157040
2.549678	-4.632663	0.143350
2.549798	-4.638044	0.162510
2.549808	-4.643494	0.154900
2.549808	-4.621564	0.159640
2.549818	-4.623374	0.155420
2.549858	-4.622774	0.145260
2.549898	-4.641064	0.158090
2.549948	-4.633584	0.145120
2.550008	-4.641044	0.160500
2.550018	-4.629704	0.165780
2.550128	-4.620633	0.156470
2.550128	-4.617024	0.141080
2.550148	-4.633313	0.166730
2.550158	-4.627554	0.166430
2.550158	-4.623064	0.159490
2.550188	-4.635514	0.166920
2.550198	-4.620704	0.148620
2.550258	-4.620244	0.154880
2.550268	-4.620224	0.153300
2.550278	-4.620304	0.151730
2.550308	-4.637234	0.163760
2.550318	-4.618604	0.153850
2.550328	-4.631163	0.166600
2.550328	-4.618764	0.155560
2.550358	-4.620064	0.150150
2.550378	-4.620174	0.147030
2.550438	-4.620074	0.159330
2.550488	-4.638314	0.165540
2.550518	-4.614554	0.135230
2.550558	-4.629344	0.144080
2.550578	-4.612234	0.138120
2.550598	-4.642504	0.161040
2.550638	-4.639044	0.163680
2.550638	-4.621064	0.138060
2.550658	-4.638914	0.161230
2.550698	-4.641774	0.152280
2.550698	-4.629413	0.167280
2.550698	-4.625794	0.167100
2.550728	-4.643304	0.158550
2.550738	-4.624804	0.145380
2.550748	-4.627094	0.169440
2.550778	-4.636554	0.165640
2.550778	-4.615524	0.143110
2.550808	-4.641734	0.153790
2.550838	-4.636644	0.146800
2.550848	-4.621554	0.136630
2.550868	-4.618543	0.145390
2.550898	-4.613784	0.136700
2.550908	-4.642874	0.156760
2.550918	-4.640824	0.162330
2.550918	-4.631814	0.142790
2.550938	-4.626194	0.144700
2.551028	-4.615884	0.144550
2.551028	-4.614374	0.145420
2.551088	-4.617364	0.155750
2.551098	-4.644034	0.160320
2.551128	-4.627574	0.167960
2.551208	-4.617534	0.142220
2.551238	-4.643424	0.153700
2.551238	-4.634624	0.145670
2.551278	-4.617284	0.143750
2.551328	-4.642574	0.163430
2.551349	-4.632563	0.168930
2.551349	-4.627914	0.144050
2.551428	-4.623554	0.165530
2.551488	-4.618974	0.151130
2.551509	-4.644094	0.155470
2.551548	-4.641084	0.164760
2.551558	-4.630444	0.170380
2.551618	-4.637464	0.144920
2.551628	-4.621654	0.148640
2.551658	-4.616954	0.153280
2.551668	-4.629344	0.168810
2.551668	-4.621664	0.147100
2.551698	-4.620454	0.145960
2.551718	-4.643593	0.151860
2.551728	-4.632884	0.167480
2.551738	-4.611604	0.137050
2.551758	-4.621673	0.144520
2.551768	-4.621184	0.150210
2.551798	-4.625034	0.167860
2.551808	-4.625054	0.166360
2.551808	-4.624674	0.170030
2.551808	-4.614874	0.137530
2.551818	-4.639464	0.166060
2.551828	-4.637274	0.167430
2.551828	-4.616164	0.157070
2.551828	-4.610134	0.147560
2.551838	-4.629534	0.171820
2.551848	-4.636014	0.145620
2.551858	-4.620754	0.151750
2.551868	-4.626074	0.169400
2.551928	-4.616154	0.154720
2.551978	-4.630984	0.168900
2.552008	-4.618924	0.143430
2.552018	-4.627404	0.170230
2.552038	-4.624354	0.144670
2.552048	-4.614584	0.135670
2.552058	-4.617534	0.135400
2.552108	-4.620334	0.138380
2.552128	-4.642694	0.167090
2.552188	-4.631924	0.144600
