2.371620	-4.409757	0.241840
2.371860	-4.411338	0.240819
2.372390	-4.412738	0.239809
2.373650	-4.416558	0.237209
2.373970	-4.413227	0.239069
2.374070	-4.415407	0.238120
2.375160	-4.428547	0.231119
2.375470	-4.429928	0.227209
2.376010	-4.427768	0.229749
2.376070	-4.430688	0.228639
2.376080	-4.428708	0.228509
2.376190	-4.425777	0.228959
2.376260	-4.429888	0.229939
2.376810	-4.432598	0.226159
2.377050	-4.442038	0.224519
2.377180	-4.435358	0.224379
2.377190	-4.431348	0.227609
2.377450	-4.427318	0.230469
2.377530	-4.428567	0.229229
2.377890	-4.432718	0.227569
2.378000	-4.446318	0.221999
2.378170	-4.438988	0.225259
2.378310	-4.434718	0.227119
2.378450	-4.427708	0.228309
2.378590	-4.436148	0.226099
2.378590	-4.429808	0.229399
2.378730	-4.444038	0.222839
2.378730	-4.429738	0.227849
2.378840	-4.431878	0.228449
2.378980	-4.428178	0.231319
2.379050	-4.447538	0.220909
2.379190	-4.437518	0.225579
2.379290	-4.433308	0.227429
2.379340	-4.439008	0.224109
2.379360	-4.449608	0.219929
2.379490	-4.441308	0.222269
2.379500	-4.440638	0.224139
2.379890	-4.456758	0.216569
2.379960	-4.454618	0.217519
2.380020	-4.443008	0.221059
2.380170	-4.430858	0.227709
2.380250	-4.444508	0.220519
2.382200	-4.459808	0.214889
2.382660	-4.461138	0.214359
2.383110	-4.458298	0.215729
2.383250	-4.466398	0.211939
2.383250	-4.463168	0.213339
2.384030	-4.460158	0.214639
2.384190	-4.458188	0.213629
2.384800	-4.466998	0.211279
2.385570	-4.468988	0.210229
2.385840	-4.380467	0.254690
2.386280	-4.382577	0.253860
2.386610	-4.379697	0.256450
2.386900	-4.470638	0.209629
2.386990	-4.379387	0.254830
2.387080	-4.378027	0.256350
2.387590	-4.381277	0.254630
2.387600	-4.382947	0.255820
2.397170	-4.505899	0.193019
2.397550	-4.507259	0.191999
2.399590	-4.508109	0.191789
2.399920	-4.506089	0.190929
2.399950	-4.504979	0.192239
2.400130	-4.507658	0.190319
2.401200	-4.509029	0.189769
2.401510	-4.513579	0.187979
2.401620	-4.510699	0.189189
2.402030	-4.512239	0.188619
2.403000	-4.514399	0.187429
2.403280	-4.517019	0.186909
2.403540	-4.518599	0.186999
2.404470	-4.517359	0.185569
2.404670	-4.520049	0.185749
2.404730	-4.516389	0.187179
2.405000	-4.521659	0.185169
2.405790	-4.523869	0.183949
2.405930	-4.521609	0.183829
2.406100	-4.525349	0.183339
2.406350	-4.528959	0.181729
2.407350	-4.526939	0.182789
2.407370	-4.524699	0.182669
